! -----------------------------------------------------
! Lake Erie 2002-14
! Inflow (Sandusky River)
! File prepared by LL
! -----------------------------------------------------
22  data sets																					   
0 seconds between data																					   
4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	   
DAY	INFLOW	WTR_TEMP	SALINITY	SSOL1	SSOL2	DO	PO4	DOPL	POPL	PIP	NH4	NO3	DONL	PONL	DOCL	POCL	SiO2	FDIAT	MDIAT	CRYPT	CHLOR	CYANO	   
2002106.167	235.75	12.50	0.056	272.4	0	10.65	0.072	0.0436	0.2663	0.223	0.02	5.03	0.97	0.42	2.0	0.2	7.47	0.1	0.72	0.14	0.02	0.02
2002106.500	217.00	10.30	0.056	257.3	0	11.21	0.070	0.0394	0.2383	0.199	0.02	5.26	0.98	0.42	2.0	0.2	7.82	0.1	0.72	0.14	0.02	0.02
2002106.833	195.01	16.79	0.056	230.9	0	9.69	0.071	0.0371	0.2224	0.185	0.02	5.42	1.01	0.43	2.0	0.2	7.93	0.1	0.72	0.14	0.02	0.02
2002107.167	166.46	12.50	0.056	218.5	0	10.65	0.077	0.0348	0.2033	0.168	0.02	5.31	1.01	0.43	2.0	0.2	7.94	0.1	0.72	0.14	0.02	0.02
2002107.500	140.00	11.60	0.056	204.9	0	10.87	0.080	0.0343	0.1983	0.164	0.02	5.29	0.97	0.42	2.0	0.2	7.96	0.1	0.72	0.14	0.02	0.02
2002107.833	118.64	14.41	0.056	210.7	0	10.20	0.075	0.0325	0.1884	0.156	0.02	5.24	0.97	0.41	2.0	0.2	7.73	0.1	0.72	0.14	0.02	0.02
2002108.167	97.11	12.22	0.056	192.6	0	10.72	0.080	0.0308	0.1737	0.143	0.02	5.27	0.96	0.41	2.0	0.2	7.81	0.1	0.72	0.14	0.02	0.02
2002108.500	73.64	12.30	0.056	164.7	0	10.70	0.081	0.0285	0.1570	0.128	0.02	5.44	0.99	0.42	2.0	0.2	7.95	0.1	0.72	0.14	0.02	0.02
2002113.833	21.35	5.91	0.056	27.7	0	12.49	0.045	0.0069	0.0254	0.018	0.02	5.52	0.86	0.37	2.0	0.2	6.87	0.1	0.72	0.14	0.02	0.02
2002114.500	19.01	6.30	0.056	24.3	0	12.37	0.038	0.0062	0.0243	0.018	0.02	5.42	0.85	0.36	2.0	0.2	5.98	0.1	0.72	0.14	0.02	0.02
2002115.500	16.33	5.90	0.056	27.4	0	12.49	0.041	0.0064	0.0239	0.017	0.02	5.22	0.82	0.35	2.0	0.2	5.75	0.1	0.72	0.14	0.02	0.02
2002116.500	13.87	6.30	0.056	20.4	0	12.37	0.031	0.0053	0.0216	0.016	0.02	5.04	0.80	0.34	2.0	0.2	5.71	0.1	0.72	0.14	0.02	0.02
2002117.500	12.03	6.40	0.056	18.1	0	12.34	0.030	0.0050	0.0203	0.015	0.02	4.90	0.77	0.33	2.0	0.2	5.30	0.1	0.72	0.14	0.02	0.02
2002118.500	13.63	10.20	0.056	19.2	0	11.24	0.026	0.0048	0.0207	0.016	0.02	5.02	0.79	0.34	2.0	0.2	4.77	0.1	0.72	0.14	0.02	0.02
2002119.167	14.10	5.50	0.056	21.0	0	12.62	0.022	0.0047	0.0220	0.017	0.02	4.95	0.77	0.33	2.0	0.2	4.31	0.1	0.72	0.14	0.02	0.02
2002119.500	16.07	4.30	0.056	18.8	0	13.02	0.025	0.0049	0.0215	0.017	0.02	4.74	0.74	0.32	2.0	0.2	4.08	0.1	0.72	0.14	0.02	0.02
2002120.500	17.60	8.70	0.056	13.8	0	11.65	0.016	0.0041	0.0202	0.016	0.02	4.44	0.71	0.30	2.0	0.2	4.17	0.1	0.72	0.14	0.02	0.02
2002121.500	16.58	7.10	0.056	11.9	0	12.12	0.013	0.0038	0.0202	0.016	0.02	4.14	0.68	0.29	2.0	0.2	3.72	0.1	0.72	0.14	0.02	0.02
2002121.833	16.07	7.90	0.056	17.0	0	11.88	0.013	0.0041	0.0221	0.018	0.02	4.18	0.66	0.28	2.0	0.2	3.34	0.1	0.72	0.14	0.02	0.02
2002122.167	18.45	8.20	0.056	147.6	0	11.80	0.035	0.0194	0.1174	0.098	0.02	8.84	1.44	0.62	2.0	0.2	3.86	0.1	0.72	0.14	0.02	0.02
2002122.500	32.21	7.90	0.056	140.8	0	11.88	0.055	0.0207	0.1162	0.096	0.02	6.88	1.16	0.50	2.0	0.2	3.98	0.1	0.72	0.14	0.02	0.02
2002122.833	40.69	8.70	0.056	181.7	0	11.65	0.044	0.0238	0.1430	0.119	0.02	7.07	1.20	0.52	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2002123.167	42.50	7.80	0.056	152.7	0	11.91	0.047	0.0204	0.1184	0.098	0.02	7.87	1.16	0.50	2.0	0.2	5.62	0.1	0.72	0.14	0.02	0.02
2002123.500	52.88	7.10	0.056	118.6	0	12.12	0.041	0.0168	0.0957	0.079	0.02	6.43	1.08	0.46	2.0	0.2	5.52	0.1	0.72	0.14	0.02	0.02
2002123.833	69.83	7.80	0.056	112.7	0	11.91	0.040	0.0143	0.0799	0.066	0.02	5.51	0.93	0.40	2.0	0.2	4.86	0.1	0.72	0.14	0.02	0.02
2002124.167	82.82	7.40	0.056	155.4	0	12.03	0.039	0.0179	0.1050	0.087	0.02	4.95	0.86	0.37	2.0	0.2	4.28	0.1	0.72	0.14	0.02	0.02
2002124.500	79.88	6.70	0.056	395.2	0	12.24	0.047	0.0400	0.2543	0.214	0.02	5.39	1.03	0.44	2.0	0.2	4.90	0.1	0.72	0.14	0.02	0.02
2002124.833	69.83	7.10	0.056	462.9	0	12.12	0.060	0.0490	0.3100	0.261	0.02	6.21	1.21	0.52	2.0	0.2	5.74	0.1	0.72	0.14	0.02	0.02
2002125.167	61.52	7.10	0.056	323.7	0	12.12	0.053	0.0367	0.2285	0.192	0.02	5.81	1.09	0.47	2.0	0.2	5.66	0.1	0.72	0.14	0.02	0.02
2002125.500	50.88	8.30	0.056	425.3	0	11.77	0.059	0.0462	0.2917	0.245	0.02	5.46	1.06	0.45	2.0	0.2	5.55	0.1	0.72	0.14	0.02	0.02
2002125.833	41.14	14.70	0.056	376.0	0	10.14	0.073	0.0435	0.2656	0.222	0.02	5.68	1.08	0.46	2.0	0.2	5.69	0.1	0.72	0.14	0.02	0.02
2002126.167	32.21	13.70	0.056	300.7	0	10.36	0.070	0.0372	0.2234	0.186	0.02	6.09	1.13	0.48	2.0	0.2	5.89	0.1	0.72	0.14	0.02	0.02
2002126.500	26.57	10.50	0.056	170.8	0	11.16	0.045	0.0315	0.1959	0.164	0.02	6.41	1.14	0.49	2.0	0.2	5.97	0.1	0.72	0.14	0.02	0.02
2002126.833	24.20	11.80	0.056	242.0	0	10.82	0.050	0.0276	0.1667	0.139	0.02	6.54	1.15	0.49	2.0	0.2	6.05	0.1	0.72	0.14	0.02	0.02
2002127.167	22.28	11.00	0.056	159.1	0	11.03	0.045	0.0232	0.1387	0.115	0.02	6.56	1.12	0.48	2.0	0.2	6.16	0.1	0.72	0.14	0.02	0.02
2002127.500	20.14	11.40	0.056	123.7	0	10.93	0.047	0.0205	0.1192	0.099	0.02	6.62	1.14	0.49	2.0	0.2	6.24	0.1	0.72	0.14	0.02	0.02
2002127.833	19.01	9.90	0.056	100.8	0	11.32	0.043	0.0172	0.0974	0.080	0.02	6.59	1.09	0.47	2.0	0.2	5.98	0.1	0.72	0.14	0.02	0.02
2002128.167	18.45	8.91	0.056	60.8	0	11.59	0.041	0.0116	0.0599	0.048	0.02	6.48	1.08	0.46	2.0	0.2	5.75	0.1	0.72	0.14	0.02	0.02
2002128.500	17.60	7.80	0.056	60.8	0	11.91	0.040	0.0116	0.0605	0.049	0.02	6.91	1.10	0.47	2.0	0.2	6.18	0.1	0.72	0.14	0.02	0.02
2002129.500	23.86	12.80	0.056	53.4	0	10.58	0.041	0.0097	0.0474	0.038	0.02	6.55	1.04	0.45	2.0	0.2	5.97	0.1	0.72	0.14	0.02	0.02
2002130.500	28.39	9.70	0.056	61.4	0	11.37	0.045	0.0104	0.0496	0.039	0.02	6.27	1.00	0.43	2.0	0.2	5.32	0.1	0.72	0.14	0.02	0.02
2002131.500	21.35	8.20	0.056	44.0	0	11.80	0.035	0.0093	0.0472	0.038	0.02	7.19	1.11	0.48	2.0	0.2	5.53	0.1	0.72	0.14	0.02	0.02
2002132.500	19.29	9.00	0.056	44.7	0	11.57	0.040	0.0093	0.0446	0.035	0.02	7.51	1.16	0.50	2.0	0.2	5.80	0.1	0.72	0.14	0.02	0.02
2002133.167	39.33	12.10	0.056	93.3	0	10.75	0.040	0.0138	0.0763	0.062	0.02	7.12	1.13	0.49	2.0	0.2	6.00	0.1	0.72	0.14	0.02	0.02
2002133.500	106.70	8.20	0.056	191.1	0	11.80	0.042	0.0232	0.1399	0.117	0.02	6.72	1.15	0.49	2.0	0.2	5.00	0.1	0.72	0.14	0.02	0.02
2002133.833	251.94	6.81	0.056	357.5	0	12.21	0.056	0.0420	0.2636	0.222	0.02	6.60	1.24	0.53	2.0	0.2	5.66	0.1	0.72	0.14	0.02	0.02
2002134.167	328.42	9.71	0.056	382.6	0	11.37	0.092	0.0518	0.3135	0.262	0.02	7.23	1.46	0.63	2.0	0.2	7.02	0.1	0.72	0.14	0.02	0.02
2002134.500	343.34	8.70	0.056	311.6	0	11.65	0.097	0.0461	0.2718	0.226	0.02	7.67	1.49	0.64	2.0	0.2	7.21	0.1	0.72	0.14	0.02	0.02
2002134.833	329.32	12.10	0.056	273.2	0	10.75	0.094	0.0414	0.2405	0.199	0.02	7.75	1.50	0.64	2.0	0.2	7.55	0.1	0.72	0.14	0.02	0.02
2002135.167	298.91	9.00	0.056	239.6	0	11.57	0.093	0.0377	0.2151	0.177	0.02	7.96	1.45	0.62	2.0	0.2	7.43	0.1	0.72	0.14	0.02	0.02
2002135.500	273.71	8.30	0.056	212.6	0	11.77	0.096	0.0367	0.2070	0.170	0.02	8.31	1.49	0.64	2.0	0.2	7.80	0.1	0.72	0.14	0.02	0.02
2002135.833	256.07	11.01	0.056	188.2	0	11.03	0.091	0.0342	0.1923	0.158	0.02	8.40	1.53	0.65	2.0	0.2	8.01	0.1	0.72	0.14	0.02	0.02
2002136.167	238.95	12.70	0.056	183.8	0	10.60	0.088	0.0334	0.1880	0.155	0.02	8.40	1.53	0.66	2.0	0.2	7.88	0.1	0.72	0.14	0.02	0.02
2002136.500	217.00	12.90	0.056	160.6	0	10.55	0.087	0.0304	0.1677	0.137	0.02	8.21	1.42	0.61	2.0	0.2	7.95	0.1	0.72	0.14	0.02	0.02
2002136.833	187.06	14.99	0.056	148.9	0	10.07	0.073	0.0291	0.1651	0.136	0.02	7.99	1.37	0.59	2.0	0.2	8.36	0.1	0.72	0.14	0.02	0.02
2002137.167	153.43	12.60	0.056	136.7	0	10.63	0.070	0.0270	0.1527	0.126	0.02	7.95	1.33	0.57	2.0	0.2	8.04	0.1	0.72	0.14	0.02	0.02
2002137.500	113.25	5.90	0.056	127.8	0	12.49	0.071	0.0250	0.1380	0.113	0.02	7.89	1.34	0.57	2.0	0.2	8.08	0.1	0.72	0.14	0.02	0.02
2002137.833	81.06	7.40	0.056	113.0	0	12.03	0.068	0.0230	0.1256	0.103	0.02	7.83	1.33	0.57	2.0	0.2	8.11	0.1	0.72	0.14	0.02	0.02
2002138.167	62.53	5.20	0.056	96.9	0	12.72	0.065	0.0205	0.1097	0.089	0.02	7.79	1.33	0.57	2.0	0.2	8.20	0.1	0.72	0.14	0.02	0.02
2002138.500	52.88	5.80	0.056	83.9	0	12.53	0.068	0.0185	0.0944	0.076	0.02	7.80	1.33	0.57	2.0	0.2	7.94	0.1	0.72	0.14	0.02	0.02
2002138.833	46.38	5.20	0.056	72.5	0	12.72	0.068	0.0162	0.0787	0.062	0.02	7.79	1.26	0.54	2.0	0.2	8.31	0.1	0.72	0.14	0.02	0.02
2002139.167	42.05	6.60	0.056	61.3	0	12.28	0.058	0.0145	0.0719	0.057	0.02	7.73	1.24	0.53	2.0	0.2	8.23	0.1	0.72	0.14	0.02	0.02
2002140.833	25.89	5.50	0.056	41.3	0	12.62	0.053	0.0102	0.0444	0.034	0.02	7.59	1.19	0.51	2.0	0.2	7.97	0.1	0.72	0.14	0.02	0.02
2002141.500	22.28	5.90	0.056	31.2	0	12.49	0.043	0.0084	0.0366	0.028	0.02	7.35	1.13	0.48	2.0	0.2	7.56	0.1	0.72	0.14	0.02	0.02
2002142.500	18.45	9.00	0.056	25.2	0	11.57	0.043	0.0070	0.0275	0.020	0.02	7.02	1.09	0.47	2.0	0.2	6.96	0.1	0.72	0.14	0.02	0.02
2002143.500	15.82	11.00	0.056	23.6	0	11.03	0.032	0.0056	0.0229	0.017	0.02	6.76	1.03	0.44	2.0	0.2	6.05	0.1	0.72	0.14	0.02	0.02
2002144.500	13.87	13.70	0.056	18.7	0	10.36	0.018	0.0048	0.0241	0.019	0.02	6.46	1.01	0.43	2.0	0.2	5.02	0.1	0.72	0.14	0.02	0.02
2002145.500	12.46	9.50	0.056	14.6	0	11.43	0.017	0.0042	0.0211	0.017	0.02	6.05	0.95	0.41	2.0	0.2	3.97	0.1	0.72	0.14	0.02	0.02
2002146.167	12.92	12.91	0.056	21.5	0	10.55	0.008	0.0048	0.0296	0.025	0.02	5.61	0.92	0.40	2.0	0.2	3.21	0.1	0.72	0.14	0.02	0.02
2002146.500	13.39	9.40	0.056	17.6	0	11.46	0.012	0.0044	0.0250	0.021	0.02	5.83	0.94	0.40	2.0	0.2	3.26	0.1	0.72	0.14	0.02	0.02
2002147.167	12.92	10.90	0.056	19.5	0	11.05	0.002	0.0043	0.0289	0.025	0.02	5.14	0.85	0.36	2.0	0.2	2.10	0.1	0.72	0.14	0.02	0.02
2002148.500	11.59	12.10	0.056	19.3	0	10.75	0.004	0.0037	0.0242	0.020	0.02	5.08	0.83	0.35	2.0	0.2	1.40	0.1	0.72	0.14	0.02	0.02
2002149.500	10.72	14.10	0.056	16.3	0	10.27	0.002	0.0040	0.0265	0.023	0.02	4.71	0.77	0.33	2.0	0.2	1.17	0.1	0.72	0.14	0.02	0.02
2002150.500	65.60	15.50	0.056	808.2	0	9.96	0.052	0.0744	0.4908	0.416	0.02	5.00	1.34	0.57	2.0	0.2	3.46	0.1	0.72	0.14	0.02	0.02
2002150.833	44.52	16.70	0.056	453.9	0	9.70	0.065	0.0482	0.3025	0.254	0.02	4.95	1.23	0.53	2.0	0.2	4.10	0.1	0.72	0.14	0.02	0.02
2002151.167	30.61	16.80	0.056	343.2	0	9.68	0.078	0.0193	0.0946	0.075	0.02	5.73	1.22	0.52	2.0	0.2	4.76	0.1	0.72	0.14	0.02	0.02
2002151.500	28.02	17.30	0.056	280.4	0	9.58	0.082	0.0156	0.0679	0.052	0.02	5.79	1.13	0.48	2.0	0.2	5.44	0.1	0.72	0.14	0.02	0.02
2002151.833	39.33	18.75	0.056	217.7	0	9.30	0.071	0.0130	0.0548	0.042	0.02	5.55	1.05	0.45	2.0	0.2	5.39	0.1	0.72	0.14	0.02	0.02
2002152.167	40.24	17.20	0.056	129.3	0	9.60	0.057	0.0174	0.0925	0.075	0.02	5.15	0.89	0.38	2.0	0.2	4.37	0.1	0.72	0.14	0.02	0.02
2002152.500	35.46	15.70	0.056	104.9	0	9.92	0.062	0.0088	0.0304	0.022	0.02	5.60	0.99	0.43	2.0	0.2	4.76	0.1	0.72	0.14	0.02	0.02
2002152.833	31.41	19.91	0.056	91.3	0	9.08	0.061	0.0145	0.0706	0.056	0.02	5.47	0.91	0.39	2.0	0.2	4.75	0.1	0.72	0.14	0.02	0.02
2002153.167	28.76	18.30	0.056	83.5	0	9.38	0.059	0.0146	0.0719	0.057	0.02	5.88	0.99	0.43	2.0	0.2	5.04	0.1	0.72	0.14	0.02	0.02
2002153.500	26.57	15.60	0.056	100.1	0	9.94	0.064	0.0144	0.0680	0.054	0.02	6.27	1.03	0.44	2.0	0.2	5.26	0.1	0.72	0.14	0.02	0.02
2002153.833	23.86	17.40	0.056	91.9	0	9.56	0.061	0.0158	0.0795	0.064	0.02	5.96	0.98	0.42	2.0	0.2	5.28	0.1	0.72	0.14	0.02	0.02
2002154.167	20.73	15.21	0.056	107.6	0	10.02	0.071	0.0178	0.0880	0.070	0.02	6.40	1.07	0.46	2.0	0.2	5.36	0.1	0.72	0.14	0.02	0.02
2002154.500	18.17	12.90	0.056	112.8	0	10.55	0.067	0.0175	0.0878	0.070	0.02	6.74	1.11	0.48	2.0	0.2	6.07	0.1	0.72	0.14	0.02	0.02
2002155.500	14.16	13.70	0.056	92.1	0	10.36	0.066	0.0156	0.0756	0.060	0.02	9.12	1.44	0.62	2.0	0.2	6.85	0.1	0.72	0.14	0.02	0.02
2002156.500	22.65	17.70	0.056	95.7	0	9.50	0.069	0.0161	0.0772	0.061	0.02	7.09	1.16	0.50	2.0	0.2	6.80	0.1	0.72	0.14	0.02	0.02
2002157.500	56.63	12.10	0.056	338.1	0	10.75	0.075	0.0413	0.2490	0.208	0.02	8.86	1.68	0.72	2.0	0.2	6.82	0.1	0.72	0.14	0.02	0.02
2002157.833	47.20	13.30	0.056	435.7	0	10.46	0.072	0.0265	0.1477	0.121	0.02	7.02	1.20	0.51	2.0	0.2	6.42	0.1	0.72	0.14	0.02	0.02
2002158.167	37.75	13.30	0.056	331.6	0	10.46	0.064	0.0364	0.2207	0.184	0.02	6.50	1.23	0.53	2.0	0.2	5.67	0.1	0.72	0.14	0.02	0.02
2002158.500	28.32	12.90	0.056	262.3	0	10.55	0.069	0.0383	0.2313	0.193	0.02	6.60	1.30	0.56	2.0	0.2	5.67	0.1	0.72	0.14	0.02	0.02
2002158.833	26.43	13.40	0.056	330.7	0	10.43	0.067	0.0378	0.2293	0.191	0.02	6.63	1.19	0.51	2.0	0.2	6.00	0.1	0.72	0.14	0.02	0.02
2002159.167	24.54	14.50	0.056	359.5	0	10.18	0.077	0.0346	0.2022	0.168	0.02	7.19	1.30	0.56	2.0	0.2	6.73	0.1	0.72	0.14	0.02	0.02
2002159.500	22.65	14.90	0.056	328.7	0	10.09	0.084	0.0327	0.1847	0.152	0.02	8.35	1.40	0.60	2.0	0.2	7.61	0.1	0.72	0.14	0.02	0.02
2002160.500	19.26	16.80	0.056	126.4	0	9.68	0.074	0.0189	0.0944	0.076	0.02	8.51	1.37	0.59	2.0	0.2	8.04	0.1	0.72	0.14	0.02	0.02
2002161.167	17.75	20.60	0.056	212.4	0	8.96	0.085	0.0217	0.1079	0.086	0.02	8.47	1.41	0.60	2.0	0.2	7.84	0.1	0.72	0.14	0.02	0.02
2002161.500	16.99	18.70	0.056	135.7	0	9.31	0.077	0.0203	0.1025	0.082	0.02	8.28	1.37	0.59	2.0	0.2	8.06	0.1	0.72	0.14	0.02	0.02
2002161.833	16.42	22.70	0.056	110.1	0	8.60	0.081	0.0187	0.0894	0.071	0.02	8.50	1.37	0.59	2.0	0.2	8.12	0.1	0.72	0.14	0.02	0.02
2002162.167	15.86	21.90	0.056	109.1	0	8.73	0.081	0.0186	0.0888	0.070	0.02	8.47	1.38	0.59	2.0	0.2	8.23	0.1	0.72	0.14	0.02	0.02
2002162.500	15.29	19.60	0.056	93.3	0	9.14	0.077	0.0177	0.0840	0.066	0.02	8.44	1.37	0.59	2.0	0.2	8.33	0.1	0.72	0.14	0.02	0.02
2002163.833	13.88	21.90	0.056	86.6	0	8.73	0.084	0.0159	0.0683	0.052	0.02	8.18	1.32	0.57	2.0	0.2	8.20	0.1	0.72	0.14	0.02	0.02
2002164.833	13.39	15.90	0.056	155.3	0	9.87	0.084	0.0168	0.0748	0.058	0.02	7.56	1.23	0.53	2.0	0.2	8.24	0.1	0.72	0.14	0.02	0.02
2002165.833	13.39	19.80	0.056	60.6	0	9.10	0.079	0.0151	0.0655	0.050	0.02	6.60	1.10	0.47	2.0	0.2	7.68	0.1	0.72	0.14	0.02	0.02
2002166.833	11.16	18.00	0.056	50.7	0	9.44	0.076	0.0159	0.0725	0.057	0.02	6.41	1.06	0.46	2.0	0.2	7.36	0.1	0.72	0.14	0.02	0.02
2002167.833	9.17	17.60	0.056	208.6	0	9.52	0.077	0.0136	0.0559	0.042	0.02	5.80	0.96	0.41	2.0	0.2	7.76	0.1	0.72	0.14	0.02	0.02
2002168.167	10.72	16.90	0.056	49.4	0	9.66	0.083	0.0137	0.0539	0.040	0.02	5.67	0.93	0.40	2.0	0.2	7.73	0.1	0.72	0.14	0.02	0.02
2002168.500	10.94	15.60	0.056	75.0	0	9.94	0.069	0.0145	0.0661	0.052	0.02	5.68	0.94	0.40	2.0	0.2	7.64	0.1	0.72	0.14	0.02	0.02
2002169.500	8.60	15.70	0.056	58.6	0	9.92	0.060	0.0123	0.0556	0.043	0.02	5.66	0.93	0.40	2.0	0.2	7.44	0.1	0.72	0.14	0.02	0.02
2002170.500	6.78	16.70	0.056	56.6	0	9.70	0.057	0.0119	0.0538	0.042	0.02	6.57	1.14	0.49	2.0	0.2	7.12	0.1	0.72	0.14	0.02	0.02
2002172.833	4.75	21.89	0.056	67.8	0	8.73	0.063	0.0146	0.0698	0.055	0.02	14.71	2.22	0.95	2.0	0.2	7.58	0.1	0.72	0.14	0.02	0.02
2002173.500	5.13	18.80	0.056	34.0	0	9.29	0.050	0.0093	0.0399	0.031	0.02	8.75	1.37	0.59	2.0	0.2	6.79	0.1	0.72	0.14	0.02	0.02
2002174.500	4.62	21.20	0.056	31.3	0	8.85	0.041	0.0087	0.0399	0.031	0.02	6.19	1.02	0.44	2.0	0.2	6.26	0.1	0.72	0.14	0.02	0.02
2002175.167	4.23	25.51	0.056	38.1	0	8.16	0.020	0.0088	0.0514	0.043	0.02	5.33	0.91	0.39	2.0	0.2	5.64	0.1	0.72	0.14	0.02	0.02
2002175.500	4.62	22.60	0.056	28.1	0	8.61	0.006	0.0070	0.0454	0.038	0.02	5.08	0.85	0.36	2.0	0.2	5.07	0.1	0.72	0.14	0.02	0.02
2002176.500	3.61	23.00	0.056	26.1	0	8.55	0.003	0.0065	0.0435	0.037	0.02	4.04	0.74	0.32	2.0	0.2	4.68	0.1	0.72	0.14	0.02	0.02
2002177.500	2.01	23.40	0.056	24.9	0	8.48	0.000	0.0077	0.0533	0.046	0.02	3.65	0.69	0.30	2.0	0.2	3.66	0.1	0.72	0.14	0.02	0.02
2002178.500	0.67	23.40	0.056	27.4	0	8.48	0.000	0.0078	0.0541	0.046	0.02	2.83	0.59	0.25	2.0	0.2	2.96	0.1	0.72	0.14	0.02	0.02
2002179.500	0.73	20.60	0.056	24.2	0	8.96	0.000	0.0063	0.0440	0.038	0.02	2.53	0.51	0.22	2.0	0.2	2.66	0.1	0.72	0.14	0.02	0.02
2002180.500	0.76	22.20	0.056	32.3	0	8.68	0.000	0.0065	0.0454	0.039	0.02	2.43	0.49	0.21	2.0	0.2	2.95	0.1	0.72	0.14	0.02	0.02
2002181.500	0.17	23.40	0.056	33.0	0	8.48	0.000	0.0061	0.0427	0.037	0.02	2.25	0.45	0.19	2.0	0.2	2.42	0.1	0.72	0.14	0.02	0.02
2002182.167	1.00	25.30	0.056	36.5	0	8.19	0.004	0.0063	0.0422	0.036	0.02	2.23	0.43	0.18	2.0	0.2	2.59	0.1	0.72	0.14	0.02	0.02
2002182.500	1.35	24.60	0.056	19.4	0	8.30	0.010	0.0058	0.0353	0.029	0.02	1.99	0.40	0.17	2.0	0.2	2.73	0.1	0.72	0.14	0.02	0.02
2002183.500	2.21	25.00	0.056	18.4	0	8.24	0.009	0.0049	0.0297	0.025	0.02	1.66	0.36	0.15	2.0	0.2	2.99	0.1	0.72	0.14	0.02	0.02
2002184.500	2.78	25.80	0.056	17.0	0	8.12	0.017	0.0054	0.0290	0.024	0.02	1.20	0.30	0.13	2.0	0.2	1.93	0.1	0.72	0.14	0.02	0.02
2002185.500	3.98	26.60	0.056	20.0	0	8.00	0.012	0.0061	0.0364	0.030	0.02	0.75	0.24	0.10	2.0	0.2	1.15	0.1	0.72	0.14	0.02	0.02
2002186.500	2.78	19.90	0.056	20.0	0	9.08	0.016	0.0061	0.0341	0.028	0.02	0.63	0.21	0.09	2.0	0.2	1.95	0.1	0.72	0.14	0.02	0.02
2002187.500	5.13	19.90	0.056	16.3	0	9.08	0.014	0.0057	0.0326	0.027	0.02	0.50	0.21	0.09	2.0	0.2	2.07	0.1	0.72	0.14	0.02	0.02
2002188.500	5.13	22.70	0.056	13.1	0	8.60	0.024	0.0056	0.0267	0.021	0.02	0.53	0.19	0.08	2.0	0.2	3.13	0.1	0.72	0.14	0.02	0.02
2002189.167	4.88	24.60	0.056	23.3	0	8.30	0.032	0.0066	0.0304	0.024	0.02	0.58	0.20	0.09	2.0	0.2	3.57	0.1	0.72	0.14	0.02	0.02
2002189.500	5.26	23.40	0.056	14.5	0	8.48	0.002	0.0066	0.0448	0.038	0.02	0.50	0.18	0.08	2.0	0.2	4.22	0.1	0.72	0.14	0.02	0.02
2002190.500	4.62	24.30	0.056	13.8	0	8.34	0.023	0.0066	0.0339	0.027	0.02	0.47	0.19	0.08	2.0	0.2	4.67	0.1	0.72	0.14	0.02	0.02
2002191.500	3.98	20.60	0.056	15.1	0	8.96	0.026	0.0071	0.0360	0.029	0.02	0.50	0.19	0.08	2.0	0.2	4.61	0.1	0.72	0.14	0.02	0.02
2002192.500	3.37	20.40	0.056	13.6	0	8.99	0.031	0.0066	0.0301	0.024	0.02	0.41	0.18	0.08	2.0	0.2	4.18	0.1	0.72	0.14	0.02	0.02
2002193.500	2.78	20.60	0.056	13.3	0	8.96	0.028	0.0073	0.0364	0.029	0.02	0.04	0.15	0.06	2.0	0.2	3.68	0.1	0.72	0.14	0.02	0.02
2002194.500	1.43	22.00	0.056	14.0	0	8.71	0.026	0.0084	0.0454	0.037	0.02	0.00	0.16	0.07	2.0	0.2	3.00	0.1	0.72	0.14	0.02	0.02
2002195.500	1.05	24.30	0.056	13.4	0	8.34	0.021	0.0078	0.0434	0.036	0.02	0.00	0.16	0.07	2.0	0.2	2.37	0.1	0.72	0.14	0.02	0.02
2002196.167	0.94	24.30	0.056	15.7	0	8.34	0.015	0.0074	0.0439	0.036	0.02	0.04	0.15	0.06	2.0	0.2	2.08	0.1	0.72	0.14	0.02	0.02
2002196.500	1.05	23.80	0.056	17.0	0	8.42	0.007	0.0076	0.0493	0.042	0.02	0.00	0.15	0.07	2.0	0.2	2.43	0.1	0.72	0.14	0.02	0.02
2002197.500	0.76	24.20	0.056	15.5	0	8.36	0.005	0.0067	0.0442	0.037	0.02	0.00	0.13	0.06	2.0	0.2	2.76	0.1	0.72	0.14	0.02	0.02
2002198.500	0.79	25.10	0.056	14.2	0	8.22	0.005	0.0065	0.0428	0.036	0.02	0.00	0.13	0.05	2.0	0.2	3.09	0.1	0.72	0.14	0.02	0.02
2002199.500	1.11	24.50	0.056	12.0	0	8.31	0.004	0.0061	0.0405	0.034	0.02	0.00	0.12	0.05	2.0	0.2	3.18	0.1	0.72	0.14	0.02	0.02
2002200.500	1.00	22.70	0.056	8.3	0	8.60	0.008	0.0055	0.0346	0.029	0.02	0.04	0.12	0.05	2.0	0.2	2.99	0.1	0.72	0.14	0.02	0.02
2002201.500	1.27	21.40	0.056	9.8	0	8.82	0.005	0.0057	0.0370	0.031	0.02	0.08	0.11	0.05	2.0	0.2	3.30	0.1	0.72	0.14	0.02	0.02
2002202.500	1.05	23.00	0.056	16.0	0	8.55	0.012	0.0054	0.0315	0.026	0.02	0.08	0.11	0.05	2.0	0.2	3.41	0.1	0.72	0.14	0.02	0.02
2002203.167	1.05	26.60	0.056	19.6	0	8.00	0.019	0.0057	0.0305	0.025	0.02	0.13	0.12	0.05	2.0	0.2	3.56	0.1	0.72	0.14	0.02	0.02
